cycle number	Ecell/V	Capacity/mA.h	
1.000000000000000E+000	5.4733407E-001	1.360288583604856E-001
1.000000000000000E+000	5.4835826E-001	1.361534650116227E-001
1.000000000000000E+000	5.4942185E-001	1.362842342455985E-001
1.000000000000000E+000	5.5044609E-001	1.364192189799839E-001
1.000000000000000E+000	5.5147028E-001	1.365446923871038E-001
1.000000000000000E+000	5.5249447E-001	1.366769221706315E-001
1.000000000000000E+000	5.5351865E-001	1.368044848479527E-001
1.000000000000000E+000	5.5454290E-001	1.369339036766843E-001
1.000000000000000E+000	5.5556709E-001	1.370578824094807E-001
1.000000000000000E+000	5.5659127E-001	1.371902140760928E-001
1.000000000000000E+000	5.5765486E-001	1.373148201331185E-001
1.000000000000000E+000	5.5867904E-001	1.374481185785225E-001
1.000000000000000E+000	5.5974263E-001	1.375751868514281E-001
1.000000000000000E+000	5.6076688E-001	1.377060190637792E-001
1.000000000000000E+000	5.6179106E-001	1.378333103535013E-001
1.000000000000000E+000	5.6281525E-001	1.379540889415982E-001
1.000000000000000E+000	5.6383944E-001	1.380837736624655E-001
1.000000000000000E+000	5.6486362E-001	1.382123367082027E-001
1.000000000000000E+000	5.6588787E-001	1.383340972237754E-001
1.000000000000000E+000	5.6691206E-001	1.384612742032027E-001
1.000000000000000E+000	5.6793624E-001	1.385888328994913E-001
1.000000000000000E+000	5.6896043E-001	1.387138841913402E-001
1.000000000000000E+000	5.6998461E-001	1.388409386493451E-001
1.000000000000000E+000	5.7100886E-001	1.389674300353611E-001
1.000000000000000E+000	5.7203305E-001	1.390902797043219E-001
1.000000000000000E+000	5.7305723E-001	1.392218919963151E-001
1.000000000000000E+000	5.7412082E-001	1.393444936659310E-001
1.000000000000000E+000	5.7514501E-001	1.394702341656831E-001
1.000000000000000E+000	5.7620859E-001	1.395937716451359E-001
1.000000000000000E+000	5.7723284E-001	1.397241222994246E-001
1.000000000000000E+000	5.7825702E-001	1.398490536514079E-001
1.000000000000000E+000	5.7928121E-001	1.399736910930430E-001
1.000000000000000E+000	5.8030540E-001	1.400973057717405E-001
1.000000000000000E+000	5.8132964E-001	1.402165239768174E-001
1.000000000000000E+000	5.8235383E-001	1.403459630585989E-001
1.000000000000000E+000	5.8337802E-001	1.404649120426395E-001
1.000000000000000E+000	5.8440220E-001	1.405901356754420E-001
1.000000000000000E+000	5.8542639E-001	1.407151021698862E-001
1.000000000000000E+000	5.8645064E-001	1.408373126279293E-001
1.000000000000000E+000	5.8747482E-001	1.409582722954027E-001
1.000000000000000E+000	5.8849901E-001	1.410814908382658E-001
1.000000000000000E+000	5.8952320E-001	1.412019454915397E-001
1.000000000000000E+000	5.9054738E-001	1.413266734757057E-001
1.000000000000000E+000	5.9157163E-001	1.414438003817003E-001
1.000000000000000E+000	5.9259582E-001	1.415683844019224E-001
1.000000000000000E+000	5.9362000E-001	1.416889435525600E-001
1.000000000000000E+000	5.9464419E-001	1.418125378588100E-001
1.000000000000000E+000	5.9566838E-001	1.419329484736712E-001
1.000000000000000E+000	5.9669262E-001	1.420519000467740E-001
1.000000000000000E+000	5.9771681E-001	1.421720550759881E-001
1.000000000000000E+000	5.9874099E-001	1.422972683989680E-001
1.000000000000000E+000	5.9976518E-001	1.424209669635113E-001
1.000000000000000E+000	6.0082877E-001	1.425401925369238E-001
1.000000000000000E+000	6.0185301E-001	1.426561152208441E-001
1.000000000000000E+000	6.0287720E-001	1.427863135158932E-001
1.000000000000000E+000	6.0390139E-001	1.429072011945996E-001
1.000000000000000E+000	6.0492557E-001	1.430265465732953E-001
1.000000000000000E+000	6.0594976E-001	1.431430253357409E-001
1.000000000000000E+000	6.0697401E-001	1.432640565755818E-001
1.000000000000000E+000	6.0803759E-001	1.433871796736793E-001
1.000000000000000E+000	6.0906178E-001	1.435081235729933E-001
1.000000000000000E+000	6.1008596E-001	1.436254801047882E-001
1.000000000000000E+000	6.1111015E-001	1.437443096386444E-001
1.000000000000000E+000	6.1213440E-001	1.438680638646913E-001
1.000000000000000E+000	6.1315858E-001	1.439818671243016E-001
1.000000000000000E+000	6.1418277E-001	1.441002024102200E-001
1.000000000000000E+000	6.1520696E-001	1.442189642624163E-001
1.000000000000000E+000	6.1627054E-001	1.443378273696400E-001
1.000000000000000E+000	6.1729479E-001	1.444665414926719E-001
1.000000000000000E+000	6.1831897E-001	1.445820655184673E-001
1.000000000000000E+000	6.1934316E-001	1.446948925768956E-001
1.000000000000000E+000	6.2036735E-001	1.448188159847000E-001
1.000000000000000E+000	6.2139153E-001	1.449390849079946E-001
1.000000000000000E+000	6.2241578E-001	1.450586351351077E-001
1.000000000000000E+000	6.2343997E-001	1.451768135001934E-001
1.000000000000000E+000	6.2446415E-001	1.452921357087169E-001
1.000000000000000E+000	6.2548834E-001	1.454099549483879E-001
1.000000000000000E+000	6.2651253E-001	1.455267740473191E-001
1.000000000000000E+000	6.2753677E-001	1.456462014554057E-001
1.000000000000000E+000	6.2860036E-001	1.457621542918857E-001
1.000000000000000E+000	6.2962455E-001	1.458833165435740E-001
1.000000000000000E+000	6.3068813E-001	1.459995534410720E-001
1.000000000000000E+000	6.3171232E-001	1.461216034547642E-001
1.000000000000000E+000	6.3277590E-001	1.462406961542605E-001
1.000000000000000E+000	6.3380015E-001	1.463594175801725E-001
1.000000000000000E+000	6.3482434E-001	1.464674700799397E-001
1.000000000000000E+000	6.3584852E-001	1.465921504789776E-001
1.000000000000000E+000	6.3687271E-001	1.467098277814561E-001
1.000000000000000E+000	6.3789690E-001	1.468229603994316E-001
1.000000000000000E+000	6.3892114E-001	1.469391966086387E-001
1.000000000000000E+000	6.4002413E-001	1.470557366538647E-001
1.000000000000000E+000	6.4104831E-001	1.471833185381928E-001
1.000000000000000E+000	6.4207250E-001	1.472963743934738E-001
1.000000000000000E+000	6.4309669E-001	1.474089565362781E-001
1.000000000000000E+000	6.4412093E-001	1.475289805744453E-001
1.000000000000000E+000	6.4514512E-001	1.476422929300957E-001
1.000000000000000E+000	6.4616930E-001	1.477628567101030E-001
1.000000000000000E+000	6.4719349E-001	1.478801262231305E-001
1.000000000000000E+000	6.4825708E-001	1.479936758909094E-001
1.000000000000000E+000	6.4928126E-001	1.481128919346889E-001
1.000000000000000E+000	6.5030551E-001	1.482287133570781E-001
1.000000000000000E+000	6.5132970E-001	1.483465588006139E-001
1.000000000000000E+000	6.5235388E-001	1.484553187214945E-001
1.000000000000000E+000	6.5337807E-001	1.485748501564003E-001
1.000000000000000E+000	6.5440232E-001	1.486915926633288E-001
1.000000000000000E+000	6.5542650E-001	1.488009386920980E-001
1.000000000000000E+000	6.5645069E-001	1.489208523943202E-001
1.000000000000000E+000	6.5751427E-001	1.490323564966861E-001
1.000000000000000E+000	6.5857786E-001	1.491492464232206E-001
1.000000000000000E+000	6.5960205E-001	1.492697363689252E-001
1.000000000000000E+000	6.6062629E-001	1.493868313168341E-001
1.000000000000000E+000	6.6165048E-001	1.494978534660540E-001
1.000000000000000E+000	6.6267467E-001	1.496089666184038E-001
1.000000000000000E+000	6.6369885E-001	1.497221471014981E-001
1.000000000000000E+000	6.6472304E-001	1.498401187124910E-001
1.000000000000000E+000	6.6574728E-001	1.499524110070409E-001
1.000000000000000E+000	6.6677147E-001	1.500713153616763E-001
1.000000000000000E+000	6.6779566E-001	1.501832707283925E-001
1.000000000000000E+000	6.6881984E-001	1.502956540007703E-001
1.000000000000000E+000	6.6984403E-001	1.504101398505074E-001
1.000000000000000E+000	6.7086828E-001	1.505190952018038E-001
1.000000000000000E+000	6.7193186E-001	1.506389329818336E-001
1.000000000000000E+000	6.7295605E-001	1.507560493667424E-001
1.000000000000000E+000	6.7398024E-001	1.508690846854986E-001
1.000000000000000E+000	6.7500442E-001	1.509783756448877E-001
1.000000000000000E+000	6.7602867E-001	1.510979773121896E-001
1.000000000000000E+000	6.7705286E-001	1.512117566007852E-001
1.000000000000000E+000	6.7807704E-001	1.513169883720546E-001
1.000000000000000E+000	6.7910123E-001	1.514322613239754E-001
1.000000000000000E+000	6.8012542E-001	1.515466582365158E-001
1.000000000000000E+000	6.8114966E-001	1.516579296961147E-001
1.000000000000000E+000	6.8217385E-001	1.517739455443538E-001
1.000000000000000E+000	6.8319803E-001	1.518923356834882E-001
1.000000000000000E+000	6.8422222E-001	1.520007958074380E-001
1.000000000000000E+000	6.8524641E-001	1.521160124850346E-001
1.000000000000000E+000	6.8627065E-001	1.522306791580148E-001
1.000000000000000E+000	6.8729484E-001	1.523409598039763E-001
1.000000000000000E+000	6.8831903E-001	1.524561532104202E-001
1.000000000000000E+000	6.8934321E-001	1.525666695116243E-001
1.000000000000000E+000	6.9036746E-001	1.526748575443185E-001
1.000000000000000E+000	6.9139165E-001	1.527868273561738E-001
1.000000000000000E+000	6.9241583E-001	1.529021469017408E-001
1.000000000000000E+000	6.9344002E-001	1.530140842016631E-001
1.000000000000000E+000	6.9446421E-001	1.531290684914299E-001
1.000000000000000E+000	6.9548845E-001	1.532417584274471E-001
1.000000000000000E+000	6.9655204E-001	1.533534475200530E-001
1.000000000000000E+000	6.9757622E-001	1.534702078633414E-001
1.000000000000000E+000	6.9863981E-001	1.535781075195534E-001
1.000000000000000E+000	6.9966400E-001	1.537010515566605E-001
1.000000000000000E+000	7.0068818E-001	1.538099962993153E-001
1.000000000000000E+000	7.0175183E-001	1.539241260350393E-001
1.000000000000000E+000	7.0277601E-001	1.540404256784358E-001
1.000000000000000E+000	7.0380020E-001	1.541532614878969E-001
1.000000000000000E+000	7.0482439E-001	1.542628586140721E-001
1.000000000000000E+000	7.0584857E-001	1.543810584123837E-001
1.000000000000000E+000	7.0687282E-001	1.544931848265604E-001
1.000000000000000E+000	7.0789701E-001	1.545951674942435E-001
1.000000000000000E+000	7.0892119E-001	1.547177949780227E-001
1.000000000000000E+000	7.0994538E-001	1.548298192990313E-001
1.000000000000000E+000	7.1096957E-001	1.549404620609971E-001
1.000000000000000E+000	7.1199381E-001	1.550535333933630E-001
1.000000000000000E+000	7.1301800E-001	1.551614650230628E-001
1.000000000000000E+000	7.1408159E-001	1.552738838909536E-001
1.000000000000000E+000	7.1510577E-001	1.553919699709418E-001
1.000000000000000E+000	7.1612996E-001	1.555036128496452E-001
1.000000000000000E+000	7.1715420E-001	1.556098815937724E-001
1.000000000000000E+000	7.1821779E-001	1.557280915946918E-001
1.000000000000000E+000	7.1924198E-001	1.558460437196639E-001
1.000000000000000E+000	7.2026616E-001	1.559577101966398E-001
1.000000000000000E+000	7.2129035E-001	1.560690633015056E-001
1.000000000000000E+000	7.2231460E-001	1.561798973202758E-001
1.000000000000000E+000	7.2337818E-001	1.562923053881320E-001
1.000000000000000E+000	7.2440237E-001	1.564102787160874E-001
1.000000000000000E+000	7.2542655E-001	1.565189995621683E-001
1.000000000000000E+000	7.2645074E-001	1.566349390231291E-001
1.000000000000000E+000	7.2747493E-001	1.567473934428042E-001
1.000000000000000E+000	7.2849917E-001	1.568583739511007E-001
1.000000000000000E+000	7.2952336E-001	1.569723914271159E-001
1.000000000000000E+000	7.3054755E-001	1.570803819967589E-001
1.000000000000000E+000	7.3157173E-001	1.571950516089901E-001
1.000000000000000E+000	7.3259598E-001	1.572982633325199E-001
1.000000000000000E+000	7.3362017E-001	1.574201171557067E-001
1.000000000000000E+000	7.3464435E-001	1.575308738099908E-001
1.000000000000000E+000	7.3570794E-001	1.576383804743178E-001
1.000000000000000E+000	7.3673213E-001	1.577555568146602E-001
1.000000000000000E+000	7.3775631E-001	1.578714179842609E-001
1.000000000000000E+000	7.3878056E-001	1.579840073022226E-001
1.000000000000000E+000	7.3980474E-001	1.580940554629660E-001
1.000000000000000E+000	7.4082893E-001	1.582027106036971E-001
1.000000000000000E+000	7.4185312E-001	1.583171110386981E-001
1.000000000000000E+000	7.4287736E-001	1.584315341320738E-001
1.000000000000000E+000	7.4390155E-001	1.585408956696777E-001
1.000000000000000E+000	7.4496514E-001	1.586568930649396E-001
1.000000000000000E+000	7.4598932E-001	1.587752271705546E-001
1.000000000000000E+000	7.4705291E-001	1.588863101746918E-001
1.000000000000000E+000	7.4807709E-001	1.590038909877785E-001
1.000000000000000E+000	7.4910134E-001	1.591133647730264E-001
1.000000000000000E+000	7.5012553E-001	1.592280791810890E-001
1.000000000000000E+000	7.5114971E-001	1.593374403050170E-001
1.000000000000000E+000	7.5221330E-001	1.594489938220320E-001
1.000000000000000E+000	7.5323749E-001	1.595688337041500E-001
1.000000000000000E+000	7.5426167E-001	1.596813989051649E-001
1.000000000000000E+000	7.5528592E-001	1.597917606503010E-001
1.000000000000000E+000	7.5631011E-001	1.599088575197208E-001
1.000000000000000E+000	7.5733429E-001	1.600217709244809E-001
1.000000000000000E+000	7.5835848E-001	1.601322000788556E-001
1.000000000000000E+000	7.5938272E-001	1.602472958907899E-001
1.000000000000000E+000	7.6040691E-001	1.603593110477066E-001
1.000000000000000E+000	7.6143110E-001	1.604700106343989E-001
1.000000000000000E+000	7.6245528E-001	1.605833640920888E-001
1.000000000000000E+000	7.6347947E-001	1.606959547199537E-001
1.000000000000000E+000	7.6450372E-001	1.608108499042193E-001
1.000000000000000E+000	7.6556730E-001	1.609187290655874E-001
1.000000000000000E+000	7.6663089E-001	1.610352885841889E-001
1.000000000000000E+000	7.6765507E-001	1.611534221431137E-001
1.000000000000000E+000	7.6867926E-001	1.612694510466926E-001
1.000000000000000E+000	7.6970345E-001	1.613829037085290E-001
1.000000000000000E+000	7.7072769E-001	1.614969753031795E-001
1.000000000000000E+000	7.7179128E-001	1.616091352480019E-001
1.000000000000000E+000	7.7281547E-001	1.617241961242248E-001
1.000000000000000E+000	7.7383965E-001	1.618328936182108E-001
1.000000000000000E+000	7.7486384E-001	1.619546329089906E-001
1.000000000000000E+000	7.7588809E-001	1.620629027412925E-001
1.000000000000000E+000	7.7695167E-001	1.621766161352107E-001
1.000000000000000E+000	7.7801526E-001	1.622976056001325E-001
1.000000000000000E+000	7.7907884E-001	1.624146465071581E-001
1.000000000000000E+000	7.8010303E-001	1.625334195790751E-001
1.000000000000000E+000	7.8112721E-001	1.626476939813007E-001
1.000000000000000E+000	7.8215146E-001	1.627648827237854E-001
1.000000000000000E+000	7.8317565E-001	1.628778644482450E-001
1.000000000000000E+000	7.8423923E-001	1.629909586654004E-001
1.000000000000000E+000	7.8526342E-001	1.631077644522137E-001
1.000000000000000E+000	7.8628761E-001	1.632219735035818E-001
1.000000000000000E+000	7.8731179E-001	1.633324046714294E-001
1.000000000000000E+000	7.8833604E-001	1.634514936377885E-001
1.000000000000000E+000	7.8936023E-001	1.635641618565760E-001
1.000000000000000E+000	7.9038441E-001	1.636766745093383E-001
1.000000000000000E+000	7.9140860E-001	1.637903103987138E-001
1.000000000000000E+000	7.9243284E-001	1.639012697401664E-001
1.000000000000000E+000	7.9349643E-001	1.640154673380695E-001
1.000000000000000E+000	7.9452062E-001	1.641349280288723E-001
1.000000000000000E+000	7.9554480E-001	1.642532424318522E-001
1.000000000000000E+000	7.9656899E-001	1.643673741374352E-001
1.000000000000000E+000	7.9759318E-001	1.644785598420518E-001
1.000000000000000E+000	7.9861742E-001	1.645930391997731E-001
1.000000000000000E+000	7.9964161E-001	1.647097805878107E-001
1.000000000000000E+000	8.0066580E-001	1.648244307435936E-001
1.000000000000000E+000	8.0172938E-001	1.649395075171017E-001
1.000000000000000E+000	8.0275357E-001	1.650569101911970E-001
1.000000000000000E+000	8.0377781E-001	1.651686118883340E-001
1.000000000000000E+000	8.0480200E-001	1.652876789065369E-001
1.000000000000000E+000	8.0582619E-001	1.654046646522225E-001
1.000000000000000E+000	8.0685037E-001	1.655181886497120E-001
1.000000000000000E+000	8.0787456E-001	1.656371103416560E-001
1.000000000000000E+000	8.0889881E-001	1.657481588784937E-001
1.000000000000000E+000	8.0996239E-001	1.658676969458329E-001
1.000000000000000E+000	8.1098658E-001	1.659837483632855E-001
1.000000000000000E+000	8.1201077E-001	1.660906488460448E-001
1.000000000000000E+000	8.1303495E-001	1.662123474785035E-001
1.000000000000000E+000	8.1405920E-001	1.663264104912245E-001
1.000000000000000E+000	8.1508338E-001	1.664430253965699E-001
1.000000000000000E+000	8.1610757E-001	1.665549164541543E-001
1.000000000000000E+000	8.1713176E-001	1.666754660565542E-001
1.000000000000000E+000	8.1815594E-001	1.667927442110383E-001
1.000000000000000E+000	8.1918019E-001	1.669030833023198E-001
1.000000000000000E+000	8.2020438E-001	1.670182687867310E-001
1.000000000000000E+000	8.2122856E-001	1.671373454395993E-001
1.000000000000000E+000	8.2225275E-001	1.672509243816635E-001
1.000000000000000E+000	8.2327700E-001	1.673725431546953E-001
1.000000000000000E+000	8.2430118E-001	1.674853011795372E-001
1.000000000000000E+000	8.2532537E-001	1.676007804482897E-001
1.000000000000000E+000	8.2634956E-001	1.677209385601008E-001
1.000000000000000E+000	8.2737374E-001	1.678339437209091E-001
1.000000000000000E+000	8.2839799E-001	1.679472644270833E-001
1.000000000000000E+000	8.2942218E-001	1.680645995683079E-001
1.000000000000000E+000	8.3044636E-001	1.681840248759609E-001
1.000000000000000E+000	8.3147055E-001	1.683002909000871E-001
1.000000000000000E+000	8.3249474E-001	1.684188633234407E-001
1.000000000000000E+000	8.3351898E-001	1.685337789171976E-001
1.000000000000000E+000	8.3454317E-001	1.686523735273423E-001
1.000000000000000E+000	8.3556736E-001	1.687660985858408E-001
1.000000000000000E+000	8.3659154E-001	1.688840514625362E-001
1.000000000000000E+000	8.3761573E-001	1.690025905478923E-001
1.000000000000000E+000	8.3867937E-001	1.691213539512156E-001
1.000000000000000E+000	8.3970356E-001	1.692400055839681E-001
1.000000000000000E+000	8.4072775E-001	1.693533944062372E-001
1.000000000000000E+000	8.4175193E-001	1.694698183951497E-001
1.000000000000000E+000	8.4277612E-001	1.695903793502310E-001
1.000000000000000E+000	8.4380037E-001	1.697033397830848E-001
1.000000000000000E+000	8.4482455E-001	1.698269958634831E-001
1.000000000000000E+000	8.4584874E-001	1.699435681770267E-001
1.000000000000000E+000	8.4687293E-001	1.700544713974414E-001
1.000000000000000E+000	8.4793651E-001	1.701765974465489E-001
1.000000000000000E+000	8.4896076E-001	1.702978798532539E-001
1.000000000000000E+000	8.4998494E-001	1.704172272021687E-001
1.000000000000000E+000	8.5100913E-001	1.705327738211181E-001
1.000000000000000E+000	8.5203332E-001	1.706506599540482E-001
1.000000000000000E+000	8.5305750E-001	1.707695922195406E-001
1.000000000000000E+000	8.5408175E-001	1.708833072701646E-001
1.000000000000000E+000	8.5510594E-001	1.710065239751340E-001
1.000000000000000E+000	8.5616952E-001	1.711260392232944E-001
1.000000000000000E+000	8.5719371E-001	1.712434205456069E-001
1.000000000000000E+000	8.5821790E-001	1.713626232073944E-001
1.000000000000000E+000	8.5924214E-001	1.714830630451266E-001
1.000000000000000E+000	8.6026633E-001	1.716052004250327E-001
1.000000000000000E+000	8.6129051E-001	1.717200503068967E-001
1.000000000000000E+000	8.6231470E-001	1.718314833193419E-001
1.000000000000000E+000	8.6333889E-001	1.719565895629510E-001
1.000000000000000E+000	8.6436313E-001	1.720706433414742E-001
1.000000000000000E+000	8.6538732E-001	1.721879124708754E-001
1.000000000000000E+000	8.6645091E-001	1.723082285594921E-001
1.000000000000000E+000	8.6747509E-001	1.724343120602706E-001
1.000000000000000E+000	8.6849928E-001	1.725534811093163E-001
1.000000000000000E+000	8.6952353E-001	1.726673418407961E-001
1.000000000000000E+000	8.7054771E-001	1.727891409578465E-001
1.000000000000000E+000	8.7157190E-001	1.729087246132498E-001
1.000000000000000E+000	8.7259609E-001	1.730294326904065E-001
1.000000000000000E+000	8.7362027E-001	1.731441587344744E-001
1.000000000000000E+000	8.7464452E-001	1.732664427876826E-001
1.000000000000000E+000	8.7566870E-001	1.733857119295344E-001
1.000000000000000E+000	8.7669289E-001	1.735017754153401E-001
1.000000000000000E+000	8.7771708E-001	1.736213706684797E-001
1.000000000000000E+000	8.7874126E-001	1.737375934278025E-001
1.000000000000000E+000	8.7976551E-001	1.738602822863260E-001
1.000000000000000E+000	8.8078970E-001	1.739745167809043E-001
1.000000000000000E+000	8.8181388E-001	1.740979938894573E-001
1.000000000000000E+000	8.8283807E-001	1.742217737409101E-001
1.000000000000000E+000	8.8386226E-001	1.743345455695483E-001
1.000000000000000E+000	8.8488650E-001	1.744575599254731E-001
1.000000000000000E+000	8.8591069E-001	1.745772574577647E-001
1.000000000000000E+000	8.8693488E-001	1.746993054955785E-001
1.000000000000000E+000	8.8795906E-001	1.748134935015959E-001
1.000000000000000E+000	8.8898331E-001	1.749308752265781E-001
1.000000000000000E+000	8.9000750E-001	1.750560834483938E-001
1.000000000000000E+000	8.9103168E-001	1.751726214083772E-001
1.000000000000000E+000	8.9205587E-001	1.752822093681837E-001
1.000000000000000E+000	8.9308006E-001	1.754132073125762E-001
1.000000000000000E+000	8.9410430E-001	1.755294982712220E-001
1.000000000000000E+000	8.9512849E-001	1.756512743732045E-001
1.000000000000000E+000	8.9615268E-001	1.757736714389476E-001
1.000000000000000E+000	8.9721626E-001	1.758868586092454E-001
1.000000000000000E+000	8.9824045E-001	1.760119203701751E-001
1.000000000000000E+000	8.9930403E-001	1.761325862188142E-001
1.000000000000000E+000	9.0032828E-001	1.762594375043529E-001
1.000000000000000E+000	9.0135247E-001	1.763784952457633E-001
1.000000000000000E+000	9.0237665E-001	1.764987664467315E-001
1.000000000000000E+000	9.0340084E-001	1.766172520471397E-001
1.000000000000000E+000	9.0442502E-001	1.767367604160445E-001
1.000000000000000E+000	9.0544927E-001	1.768567628195283E-001
1.000000000000000E+000	9.0647346E-001	1.769751912046018E-001
1.000000000000000E+000	9.0749764E-001	1.770992536629852E-001
1.000000000000000E+000	9.0852183E-001	1.772109001287623E-001
1.000000000000000E+000	9.0954608E-001	1.773349618308610E-001
1.000000000000000E+000	9.1057026E-001	1.774565726183470E-001
1.000000000000000E+000	9.1159445E-001	1.775783064732329E-001
1.000000000000000E+000	9.1261864E-001	1.776980157741223E-001
1.000000000000000E+000	9.1364282E-001	1.778182985597137E-001
1.000000000000000E+000	9.1466707E-001	1.779373454146141E-001
1.000000000000000E+000	9.1569126E-001	1.780509154596326E-001
1.000000000000000E+000	9.1671544E-001	1.781723124655617E-001
1.000000000000000E+000	9.1773963E-001	1.782938218021912E-001
1.000000000000000E+000	9.1880322E-001	1.784141966119317E-001
1.000000000000000E+000	9.1982746E-001	1.785410821764835E-001
1.000000000000000E+000	9.2085165E-001	1.786569236686196E-001
1.000000000000000E+000	9.2187583E-001	1.787769047685125E-001
1.000000000000000E+000	9.2290002E-001	1.788983378295954E-001
1.000000000000000E+000	9.2392421E-001	1.790163268664916E-001
1.000000000000000E+000	9.2494845E-001	1.791360582270931E-001
1.000000000000000E+000	9.2597264E-001	1.792579612888915E-001
1.000000000000000E+000	9.2699683E-001	1.793737025317045E-001
1.000000000000000E+000	9.2802101E-001	1.794980699125824E-001
1.000000000000000E+000	9.2904520E-001	1.796172857773896E-001
1.000000000000000E+000	9.3006945E-001	1.797334547333504E-001
1.000000000000000E+000	9.3109363E-001	1.798549426034136E-001
1.000000000000000E+000	9.3215722E-001	1.799769699669424E-001
1.000000000000000E+000	9.3318141E-001	1.801003457593433E-001
1.000000000000000E+000	9.3420559E-001	1.802192550590750E-001
1.000000000000000E+000	9.3522984E-001	1.803410788173448E-001
1.000000000000000E+000	9.3625402E-001	1.804590912818642E-001
1.000000000000000E+000	9.3727821E-001	1.805769798396437E-001
1.000000000000000E+000	9.3830240E-001	1.806947220578885E-001
1.000000000000000E+000	9.3932658E-001	1.808155224260762E-001
1.000000000000000E+000	9.4035083E-001	1.809382114115183E-001
1.000000000000000E+000	9.4137502E-001	1.810557271888678E-001
1.000000000000000E+000	9.4239920E-001	1.811738727329808E-001
1.000000000000000E+000	9.4346279E-001	1.812920744965207E-001
1.000000000000000E+000	9.4448698E-001	1.814176641443591E-001
1.000000000000000E+000	9.4551122E-001	1.815360465452822E-001
1.000000000000000E+000	9.4653541E-001	1.816577443560184E-001
1.000000000000000E+000	9.4755960E-001	1.817752156692342E-001
1.000000000000000E+000	9.4862318E-001	1.818920004643160E-001
1.000000000000000E+000	9.4964737E-001	1.820169252455744E-001
1.000000000000000E+000	9.5067161E-001	1.821389383478051E-001
1.000000000000000E+000	9.5169580E-001	1.822535863981874E-001
1.000000000000000E+000	9.5271999E-001	1.823770164032821E-001
1.000000000000000E+000	9.5374417E-001	1.824928917532334E-001
1.000000000000000E+000	9.5476836E-001	1.826138382585504E-001
1.000000000000000E+000	9.5579261E-001	1.827327593388111E-001
1.000000000000000E+000	9.5681679E-001	1.828513200286209E-001
1.000000000000000E+000	9.5784098E-001	1.829654284049562E-001
1.000000000000000E+000	9.5886517E-001	1.830891291421954E-001
1.000000000000000E+000	9.5988935E-001	1.832088479135757E-001
1.000000000000000E+000	9.6091360E-001	1.833259819520919E-001
1.000000000000000E+000	9.6193779E-001	1.834462521714657E-001
1.000000000000000E+000	9.6296197E-001	1.835660052864038E-001
1.000000000000000E+000	9.6402556E-001	1.836784372556543E-001
1.000000000000000E+000	9.6504974E-001	1.838047371008115E-001
1.000000000000000E+000	9.6607399E-001	1.839132148936113E-001
1.000000000000000E+000	9.6709818E-001	1.840405610858672E-001
1.000000000000000E+000	9.6812236E-001	1.841465852425839E-001
1.000000000000000E+000	9.6914655E-001	1.842732331548581E-001
1.000000000000000E+000	9.7017074E-001	1.843910415752927E-001
1.000000000000000E+000	9.7119498E-001	1.844992476248288E-001
1.000000000000000E+000	9.7221917E-001	1.846295270710803E-001
1.000000000000000E+000	9.7324336E-001	1.847427376350721E-001
1.000000000000000E+000	9.7426754E-001	1.848629988271445E-001
1.000000000000000E+000	9.7529173E-001	1.849815948893059E-001
1.000000000000000E+000	9.7631598E-001	1.850962893473111E-001
1.000000000000000E+000	9.7734016E-001	1.852156371361547E-001
1.000000000000000E+000	9.7836435E-001	1.853326350475353E-001
1.000000000000000E+000	9.7938854E-001	1.854502085687647E-001
1.000000000000000E+000	9.8041272E-001	1.855597085785361E-001
1.000000000000000E+000	9.8143697E-001	1.856857048557763E-001
1.000000000000000E+000	9.8246115E-001	1.858007028587072E-001
1.000000000000000E+000	9.8348534E-001	1.859058294886747E-001
1.000000000000000E+000	9.8450953E-001	1.860357938721013E-001
1.000000000000000E+000	9.8553377E-001	1.861483510622736E-001
1.000000000000000E+000	9.8655796E-001	1.862663056855630E-001
1.000000000000000E+000	9.8758215E-001	1.863831048153126E-001
1.000000000000000E+000	9.8860633E-001	1.865014773321154E-001
1.000000000000000E+000	9.8963052E-001	1.866152744997036E-001
1.000000000000000E+000	9.9065477E-001	1.867317929047473E-001
1.000000000000000E+000	9.9167895E-001	1.868397431783660E-001
1.000000000000000E+000	9.9270314E-001	1.869575313873302E-001
1.000000000000000E+000	9.9372733E-001	1.870790073138054E-001
1.000000000000000E+000	9.9483031E-001	1.871934001945241E-001
1.000000000000000E+000	9.9585450E-001	1.873177329438617E-001
1.000000000000000E+000	9.9687874E-001	1.874338013462880E-001
1.000000000000000E+000	9.9790293E-001	1.875447861507299E-001
1.000000000000000E+000	9.9892712E-001	1.876631697882269E-001
1.000000000000000E+000	9.9995130E-001	1.877775943698012E-001
1.000000000000000E+000	1.0009755E+000	1.878897821740643E-001
1.000000000000000E+000	1.0019997E+000	1.880103588151810E-001
1.000000000000000E+000	1.0030239E+000	1.881238630300555E-001
1.000000000000000E+000	1.0040874E+000	1.882401210172083E-001
1.000000000000000E+000	1.0051117E+000	1.883588194800553E-001
1.000000000000000E+000	1.0061358E+000	1.884745849230588E-001
1.000000000000000E+000	1.0071601E+000	1.885868863865197E-001
1.000000000000000E+000	1.0081843E+000	1.887015727232916E-001
1.000000000000000E+000	1.0092084E+000	1.888158185114507E-001
