ox/red	time/s	Ecell/V	I/mA	
0	5.340000253636390E+003	1.9891095E+000	0.0000000E+000
0	5.400000256486237E+003	1.9917872E+000	0.0000000E+000
0	5.460000259336084E+003	1.9944254E+000	0.0000000E+000
0	5.520000262185931E+003	1.9971031E+000	0.0000000E+000
0	5.580000265035778E+003	1.9996626E+000	0.0000000E+000
0	5.640000267885625E+003	2.0022221E+000	0.0000000E+000
0	5.700000270735472E+003	2.0047817E+000	0.0000000E+000
0	5.760000273585320E+003	2.0074594E+000	0.0000000E+000
0	5.820000276435167E+003	2.0099401E+000	0.0000000E+000
0	5.880000279285014E+003	2.0124996E+000	0.0000000E+000
0	5.940000282134861E+003	2.0148623E+000	0.0000000E+000
0	6.000000284984708E+003	2.0174217E+000	0.0000000E+000
0	6.060000287834555E+003	2.0198631E+000	0.0000000E+000
0	6.120000290684402E+003	2.0223045E+000	0.0000000E+000
0	6.180000293534249E+003	2.0247855E+000	0.0000000E+000
0	6.240000296384096E+003	2.0271087E+000	0.0000000E+000
0	6.300000299233943E+003	2.0295501E+000	0.0000000E+000
0	6.360000302083790E+003	2.0317945E+000	0.0000000E+000
0	6.420000304933637E+003	2.0342360E+000	0.0000000E+000
0	6.480000307783484E+003	2.0365593E+000	0.0000000E+000
0	6.540000310633332E+003	2.0390007E+000	0.0000000E+000
0	6.600000313483179E+003	2.0412059E+000	0.0000000E+000
0	6.660000316333026E+003	2.0434897E+000	0.0000000E+000
0	6.720000319182873E+003	2.0457342E+000	0.0000000E+000
0	6.780000322032720E+003	2.0481362E+000	0.0000000E+000
0	6.840000324882567E+003	2.0503020E+000	0.0000000E+000
0	6.900000327732414E+003	2.0525858E+000	0.0000000E+000
0	6.960000330582261E+003	2.0547910E+000	0.0000000E+000
0	7.020000333432108E+003	2.0570750E+000	0.0000000E+000
0	7.080000336281955E+003	2.0591619E+000	0.0000000E+000
0	7.140000339131802E+003	2.0613277E+000	0.0000000E+000
0	7.200000341981649E+003	2.0635722E+000	0.0000000E+000
0	7.260000344831496E+003	2.0658562E+000	0.0000000E+000
0	7.320000347681344E+003	2.0680220E+000	0.0000000E+000
0	7.380000350531191E+003	2.0701482E+000	0.0000000E+000
0	7.440000353381038E+003	2.0723140E+000	0.0000000E+000
0	7.500000356230885E+003	2.0744798E+000	0.0000000E+000
0	7.560000359080732E+003	2.0764880E+000	0.0000000E+000
0	7.620000361930579E+003	2.0786932E+000	0.0000000E+000
0	7.680000364780426E+003	2.0808196E+000	0.0000000E+000
0	7.740000367630273E+003	2.0829065E+000	0.0000000E+000
0	7.800000370480120E+003	2.0849149E+000	0.0000000E+000
0	7.860000373329967E+003	2.0869625E+000	0.0000000E+000
0	7.920000376179814E+003	2.0890889E+000	0.0000000E+000
0	7.980000379029661E+003	2.0912547E+000	0.0000000E+000
0	8.040000381879509E+003	2.0931840E+000	0.0000000E+000
