ox/red	time/s	Ecell/V	I/mA	
0	5.340000253636390E+003	1.6857529E+000	0.0000000E+000
0	5.400000256486237E+003	1.6890604E+000	0.0000000E+000
0	5.460000259336084E+003	1.6924469E+000	0.0000000E+000
0	5.520000262185931E+003	1.6958333E+000	0.0000000E+000
0	5.580000265035778E+003	1.6991017E+000	0.0000000E+000
0	5.640000267885625E+003	1.7023699E+000	0.0000000E+000
0	5.700000270735472E+003	1.7055595E+000	0.0000000E+000
0	5.760000273585320E+003	1.7087491E+000	0.0000000E+000
0	5.820000276435167E+003	1.7120568E+000	0.0000000E+000
0	5.880000279285014E+003	1.7151675E+000	0.0000000E+000
0	5.940000282134861E+003	1.7182389E+000	0.0000000E+000
0	6.000000284984708E+003	1.7213104E+000	0.0000000E+000
0	6.060000287834555E+003	1.7244211E+000	0.0000000E+000
0	6.120000290684402E+003	1.7274926E+000	0.0000000E+000
0	6.180000293534249E+003	1.7303671E+000	0.0000000E+000
0	6.240000296384096E+003	1.7334385E+000	0.0000000E+000
0	6.300000299233943E+003	1.7362736E+000	0.0000000E+000
0	6.360000302083790E+003	1.7389907E+000	0.0000000E+000
0	6.420000304933637E+003	1.7419833E+000	0.0000000E+000
0	6.480000307783484E+003	1.7449366E+000	0.0000000E+000
0	6.540000310633332E+003	1.7476141E+000	0.0000000E+000
0	6.600000313483179E+003	1.7505281E+000	0.0000000E+000
0	6.660000316333026E+003	1.7532058E+000	0.0000000E+000
0	6.720000319182873E+003	1.7558833E+000	0.0000000E+000
0	6.780000322032720E+003	1.7586004E+000	0.0000000E+000
0	6.840000324882567E+003	1.7612780E+000	0.0000000E+000
0	6.900000327732414E+003	1.7638769E+000	0.0000000E+000
0	6.960000330582261E+003	1.7665939E+000	0.0000000E+000
0	7.020000333432108E+003	1.7691928E+000	0.0000000E+000
0	7.080000336281955E+003	1.7716736E+000	0.0000000E+000
0	7.140000339131802E+003	1.7742724E+000	0.0000000E+000
0	7.200000341981649E+003	1.7768320E+000	0.0000000E+000
0	7.260000344831496E+003	1.7793127E+000	0.0000000E+000
0	7.320000347681344E+003	1.7817935E+000	0.0000000E+000
0	7.380000350531191E+003	1.7840774E+000	0.0000000E+000
0	7.440000353381038E+003	1.7866368E+000	0.0000000E+000
0	7.500000356230885E+003	1.7889996E+000	0.0000000E+000
0	7.560000359080732E+003	1.7914015E+000	0.0000000E+000
0	7.620000361930579E+003	1.7936460E+000	0.0000000E+000
