cycle number	Ecell/V	Capacity/mA.h	
0.000000000000000E+000	1.6330748E+000	1.096565972500378E-003
0.000000000000000E+000	1.6318930E+000	1.099467512898975E-003
0.000000000000000E+000	1.6307114E+000	1.102369053363801E-003
0.000000000000000E+000	1.6295692E+000	1.105270156330533E-003
0.000000000000000E+000	1.6283481E+000	1.108171040680674E-003
0.000000000000000E+000	1.6271665E+000	1.111072690486909E-003
0.000000000000000E+000	1.6259848E+000	1.113973902861278E-003
0.000000000000000E+000	1.6248032E+000	1.116875224577057E-003
0.000000000000000E+000	1.6236215E+000	1.119776655634245E-003
0.000000000000000E+000	1.6224792E+000	1.122677758600977E-003
0.000000000000000E+000	1.6212188E+000	1.125578424202072E-003
0.000000000000000E+000	1.6201553E+000	1.128480183349716E-003
0.000000000000000E+000	1.6189737E+000	1.131381286316448E-003
0.000000000000000E+000	1.6177132E+000	1.134283045397865E-003
0.000000000000000E+000	1.6165316E+000	1.137184039023188E-003
0.000000000000000E+000	1.6154287E+000	1.140085032648511E-003
0.000000000000000E+000	1.6141683E+000	1.142986573113336E-003
0.000000000000000E+000	1.6130260E+000	1.145887894829115E-003
0.000000000000000E+000	1.6119232E+000	1.148789325886303E-003
0.000000000000000E+000	1.6107810E+000	1.151691085100175E-003
0.000000000000000E+000	1.6095599E+000	1.154592625565000E-003
0.000000000000000E+000	1.6084570E+000	1.157493947280778E-003
0.000000000000000E+000	1.6072754E+000	1.160396034518878E-003
0.000000000000000E+000	1.6061331E+000	1.163297574917476E-003
0.000000000000000E+000	1.6049120E+000	1.166198787291845E-003
0.000000000000000E+000	1.6034547E+000	1.170067763063643E-003
0.000000000000000E+000	1.6023518E+000	1.172969631552697E-003
0.000000000000000E+000	1.6011702E+000	1.175870953334703E-003
0.000000000000000E+000	1.5999885E+000	1.178772165709072E-003
0.000000000000000E+000	1.5989250E+000	1.181673924856716E-003
0.000000000000000E+000	1.5978615E+000	1.184574262301128E-003
0.000000000000000E+000	1.5968374E+000	1.187475255926451E-003
0.000000000000000E+000	1.5954194E+000	1.190376358959410E-003
0.000000000000000E+000	1.5939227E+000	1.194243913027976E-003
0.000000000000000E+000	1.5928986E+000	1.197144469221433E-003
0.000000000000000E+000	1.5917563E+000	1.200046337776714E-003
0.000000000000000E+000	1.5905746E+000	1.202947878241539E-003
0.000000000000000E+000	1.5895112E+000	1.205849418706364E-003
0.000000000000000E+000	1.5884084E+000	1.208750412331687E-003
0.000000000000000E+000	1.5873449E+000	1.211651187207964E-003
0.000000000000000E+000	1.5861238E+000	1.214551634060012E-003
0.000000000000000E+000	1.5850209E+000	1.217452737026745E-003
0.000000000000000E+000	1.5838393E+000	1.220353730652068E-003
0.000000000000000E+000	1.5824213E+000	1.224221612811089E-003
0.000000000000000E+000	1.5813184E+000	1.227122825119231E-003
0.000000000000000E+000	1.5799792E+000	1.230991472800573E-003
0.000000000000000E+000	1.5788764E+000	1.233892794582580E-003
0.000000000000000E+000	1.5777735E+000	1.236793788207903E-003
0.000000000000000E+000	1.5766705E+000	1.239694453742770E-003
0.000000000000000E+000	1.5755283E+000	1.242595775458548E-003
0.000000000000000E+000	1.5744648E+000	1.245497206515737E-003
0.000000000000000E+000	1.5734013E+000	1.248397981458241E-003
0.000000000000000E+000	1.5722591E+000	1.251299084491200E-003
0.000000000000000E+000	1.5711168E+000	1.254199750092295E-003
0.000000000000000E+000	1.5700927E+000	1.257101071808074E-003
0.000000000000000E+000	1.5689899E+000	1.260002284182443E-003
0.000000000000000E+000	1.5678869E+000	1.262902731034491E-003
0.000000000000000E+000	1.5668235E+000	1.265803505910768E-003
0.000000000000000E+000	1.5657994E+000	1.268705155717003E-003
0.000000000000000E+000	1.5645390E+000	1.271606586774191E-003
0.000000000000000E+000	1.5632786E+000	1.275474906365077E-003
0.000000000000000E+000	1.5621756E+000	1.278376118739447E-003
0.000000000000000E+000	1.5611516E+000	1.281278862092231E-003
0.000000000000000E+000	1.5601275E+000	1.284180402557056E-003
0.000000000000000E+000	1.5590246E+000	1.287081614931425E-003
0.000000000000000E+000	1.5579218E+000	1.289982827305794E-003
0.000000000000000E+000	1.5567400E+000	1.292883383565479E-003
0.000000000000000E+000	1.5554403E+000	1.296751703222593E-003
0.000000000000000E+000	1.5544162E+000	1.299652915596962E-003
0.000000000000000E+000	1.5533133E+000	1.302555112176472E-003
0.000000000000000E+000	1.5518559E+000	1.306423650516404E-003
0.000000000000000E+000	1.5504379E+000	1.310291751424472E-003
0.000000000000000E+000	1.5491775E+000	1.314160945945316E-003
0.000000000000000E+000	1.5479958E+000	1.317062158319685E-003
0.000000000000000E+000	1.5467749E+000	1.320929712454478E-003
0.000000000000000E+000	1.5456326E+000	1.323830815487438E-003
0.000000000000000E+000	1.5445297E+000	1.326731809178988E-003
0.000000000000000E+000	1.5431510E+000	1.330601003766060E-003
0.000000000000000E+000	1.5420876E+000	1.333502216140429E-003
0.000000000000000E+000	1.5407878E+000	1.337371301253637E-003
0.000000000000000E+000	1.5397637E+000	1.340273279150327E-003
0.000000000000000E+000	1.5387396E+000	1.343175694478883E-003
0.000000000000000E+000	1.5376368E+000	1.346077125536071E-003
0.000000000000000E+000	1.5362581E+000	1.349945663876004E-003
0.000000000000000E+000	1.5349582E+000	1.353813983466890E-003
0.000000000000000E+000	1.5336585E+000	1.357681865559684E-003
0.000000000000000E+000	1.5325556E+000	1.360582968526417E-003
0.000000000000000E+000	1.5312164E+000	1.364451506800122E-003
0.000000000000000E+000	1.5298378E+000	1.368319498366780E-003
0.000000000000000E+000	1.5284592E+000	1.372187599274847E-003
0.000000000000000E+000	1.5272381E+000	1.376056575046645E-003
0.000000000000000E+000	1.5262141E+000	1.378957349989149E-003
0.000000000000000E+000	1.5251900E+000	1.381858999795384E-003
0.000000000000000E+000	1.5241659E+000	1.384760758943028E-003
0.000000000000000E+000	1.5227873E+000	1.388629297216733E-003
0.000000000000000E+000	1.5215663E+000	1.392497507466210E-003
0.000000000000000E+000	1.5205421E+000	1.395398391750124E-003
0.000000000000000E+000	1.5195180E+000	1.398300150897768E-003
0.000000000000000E+000	1.5184940E+000	1.401202456818687E-003
0.000000000000000E+000	1.5171942E+000	1.405070995158619E-003
0.000000000000000E+000	1.5161700E+000	1.407972426282035E-003
0.000000000000000E+000	1.5149096E+000	1.411840745939149E-003
0.000000000000000E+000	1.5138067E+000	1.414741630223063E-003
0.000000000000000E+000	1.5126251E+000	1.418610824743907E-003
0.000000000000000E+000	1.5112859E+000	1.422478160063426E-003
0.000000000000000E+000	1.5102224E+000	1.425379372437795E-003
0.000000000000000E+000	1.5090014E+000	1.429248676233821E-003
0.000000000000000E+000	1.5077803E+000	1.433118198712667E-003
0.000000000000000E+000	1.5064018E+000	1.436986299488280E-003
0.000000000000000E+000	1.5051413E+000	1.440855275260078E-003
0.000000000000000E+000	1.5039203E+000	1.444722501304414E-003
0.000000000000000E+000	1.5028174E+000	1.447624041769240E-003
0.000000000000000E+000	1.5014782E+000	1.451492580109172E-003
0.000000000000000E+000	1.5002965E+000	1.455361337131924E-003
0.000000000000000E+000	1.4989967E+000	1.459229984813266E-003
0.000000000000000E+000	1.4977757E+000	1.463098741902246E-003
0.000000000000000E+000	1.4965153E+000	1.466967717607816E-003
0.000000000000000E+000	1.4951366E+000	1.470836584038205E-003
0.000000000000000E+000	1.4939550E+000	1.474703919423951E-003
0.000000000000000E+000	1.4926158E+000	1.478572020265791E-003
0.000000000000000E+000	1.4914341E+000	1.482440777288543E-003
0.000000000000000E+000	1.4904101E+000	1.485341552231047E-003
0.000000000000000E+000	1.4891890E+000	1.489209871755706E-003
0.000000000000000E+000	1.4878892E+000	1.493078738119867E-003
0.000000000000000E+000	1.4867864E+000	1.496947385734982E-003
0.000000000000000E+000	1.4857622E+000	1.499848816792170E-003
0.000000000000000E+000	1.4845412E+000	1.503717355132103E-003
0.000000000000000E+000	1.4832413E+000	1.507586002879672E-003
0.000000000000000E+000	1.4821385E+000	1.511454431878196E-003
0.000000000000000E+000	1.4809175E+000	1.515322532786263E-003
0.000000000000000E+000	1.4796571E+000	1.519191399150424E-003
0.000000000000000E+000	1.4783179E+000	1.523060265514585E-003
0.000000000000000E+000	1.4770180E+000	1.526927819583151E-003
0.000000000000000E+000	1.4758757E+000	1.530796029898855E-003
0.000000000000000E+000	1.4747335E+000	1.534664130740695E-003
0.000000000000000E+000	1.4737093E+000	1.537565671205520E-003
0.000000000000000E+000	1.4724096E+000	1.541435084409183E-003
0.000000000000000E+000	1.4713855E+000	1.545303950839572E-003
0.000000000000000E+000	1.4702432E+000	1.549172051747640E-003
0.000000000000000E+000	1.4692191E+000	1.552073045439190E-003
0.000000000000000E+000	1.4679587E+000	1.555941036939621E-003
0.000000000000000E+000	1.4668164E+000	1.559809575213326E-003
0.000000000000000E+000	1.4657923E+000	1.562710787587695E-003
0.000000000000000E+000	1.4646500E+000	1.566578341656260E-003
0.000000000000000E+000	1.4635472E+000	1.570447317361831E-003
0.000000000000000E+000	1.4623262E+000	1.574316293133629E-003
0.000000000000000E+000	1.4613020E+000	1.577217286825179E-003
0.000000000000000E+000	1.4601991E+000	1.581085497074656E-003
0.000000000000000E+000	1.4588994E+000	1.584954472912682E-003
0.000000000000000E+000	1.4577965E+000	1.588823448684480E-003
0.000000000000000E+000	1.4566542E+000	1.592692971229552E-003
0.000000000000000E+000	1.4554331E+000	1.596561837527486E-003
0.000000000000000E+000	1.4543303E+000	1.600430266526010E-003
0.000000000000000E+000	1.4531881E+000	1.604297820594575E-003
0.000000000000000E+000	1.4521639E+000	1.607199361059400E-003
0.000000000000000E+000	1.4510610E+000	1.611067899399333E-003
0.000000000000000E+000	1.4499187E+000	1.614936437739265E-003
0.000000000000000E+000	1.4486978E+000	1.618804757330152E-003
0.000000000000000E+000	1.4475555E+000	1.622674170533815E-003
0.000000000000000E+000	1.4463738E+000	1.626542927556567E-003
0.000000000000000E+000	1.4453498E+000	1.630411247213681E-003
0.000000000000000E+000	1.4442469E+000	1.633312459588050E-003
0.000000000000000E+000	1.4431834E+000	1.637182091540760E-003
0.000000000000000E+000	1.4421200E+000	1.641050083041190E-003
0.000000000000000E+000	1.4408594E+000	1.644917418360709E-003
0.000000000000000E+000	1.4397172E+000	1.648786284791098E-003
0.000000000000000E+000	1.4385749E+000	1.652656135426626E-003
0.000000000000000E+000	1.4375114E+000	1.656524455017513E-003
0.000000000000000E+000	1.4363692E+000	1.660393102698855E-003
0.000000000000000E+000	1.4351481E+000	1.664261203540695E-003
0.000000000000000E+000	1.4339272E+000	1.668129741880628E-003
0.000000000000000E+000	1.4328636E+000	1.671998061471514E-003
0.000000000000000E+000	1.4316820E+000	1.675867584016587E-003
0.000000000000000E+000	1.4305791E+000	1.679736559788385E-003
0.000000000000000E+000	1.4294368E+000	1.683605316877364E-003
0.000000000000000E+000	1.4282552E+000	1.687473527126841E-003
0.000000000000000E+000	1.4271523E+000	1.691341409285862E-003
0.000000000000000E+000	1.4260100E+000	1.695211259987618E-003
0.000000000000000E+000	1.4247891E+000	1.699079688986142E-003
0.000000000000000E+000	1.4234104E+000	1.703914459546406E-003
0.000000000000000E+000	1.4223863E+000	1.707783216635385E-003
0.000000000000000E+000	1.4212047E+000	1.711652082999547E-003
0.000000000000000E+000	1.4201412E+000	1.715521277454164E-003
0.000000000000000E+000	1.4189595E+000	1.719388612707455E-003
0.000000000000000E+000	1.4176203E+000	1.724225023786226E-003
0.000000000000000E+000	1.4165568E+000	1.728093562059931E-003
0.000000000000000E+000	1.4153358E+000	1.731962100466091E-003
0.000000000000000E+000	1.4143118E+000	1.735831076237889E-003
0.000000000000000E+000	1.4132088E+000	1.739699723985459E-003
0.000000000000000E+000	1.4121454E+000	1.743568481008211E-003
0.000000000000000E+000	1.4110031E+000	1.747437128623326E-003
0.000000000000000E+000	1.4098214E+000	1.751305338872803E-003
0.000000000000000E+000	1.4084822E+000	1.756140984429252E-003
0.000000000000000E+000	1.4074187E+000	1.760009632044367E-003
0.000000000000000E+000	1.4062371E+000	1.763877623544798E-003
0.000000000000000E+000	1.4051737E+000	1.767745396362410E-003
0.000000000000000E+000	1.4039526E+000	1.771614044043752E-003
0.000000000000000E+000	1.4028497E+000	1.775481816927591E-003
0.000000000000000E+000	1.4017862E+000	1.779350683291752E-003
0.000000000000000E+000	1.4005258E+000	1.784186219506792E-003
0.000000000000000E+000	1.3993835E+000	1.788054757780498E-003
0.000000000000000E+000	1.3982806E+000	1.791923077371384E-003
0.000000000000000E+000	1.3971384E+000	1.795792490575047E-003
0.000000000000000E+000	1.3958386E+000	1.800628901653818E-003
0.000000000000000E+000	1.3947357E+000	1.804496783879067E-003
0.000000000000000E+000	1.3935541E+000	1.808365431626636E-003
0.000000000000000E+000	1.3924905E+000	1.812234407464662E-003
0.000000000000000E+000	1.3912696E+000	1.816103273828823E-003
0.000000000000000E+000	1.3901666E+000	1.820939247475728E-003
0.000000000000000E+000	1.3888668E+000	1.824807129634750E-003
0.000000000000000E+000	1.3875670E+000	1.829642447100744E-003
0.000000000000000E+000	1.3861884E+000	1.834478530089059E-003
0.000000000000000E+000	1.3851644E+000	1.838347396453220E-003
0.000000000000000E+000	1.3841008E+000	1.842216044134563E-003
0.000000000000000E+000	1.3829585E+000	1.846084910498724E-003
0.000000000000000E+000	1.3818951E+000	1.849952464567289E-003
0.000000000000000E+000	1.3807923E+000	1.853821221590041E-003
0.000000000000000E+000	1.3797287E+000	1.857689541247155E-003
0.000000000000000E+000	1.3786652E+000	1.861557642155222E-003
0.000000000000000E+000	1.3775624E+000	1.865426399177974E-003
0.000000000000000E+000	1.3765383E+000	1.869294500152269E-003
0.000000000000000E+000	1.3754354E+000	1.873162382377518E-003
0.000000000000000E+000	1.3743325E+000	1.877031686173544E-003
0.000000000000000E+000	1.3731508E+000	1.880899677740202E-003
0.000000000000000E+000	1.3719299E+000	1.885735651453335E-003
0.000000000000000E+000	1.3707876E+000	1.889603424270947E-003
0.000000000000000E+000	1.3697635E+000	1.893471634454196E-003
0.000000000000000E+000	1.3686606E+000	1.897340172794129E-003
0.000000000000000E+000	1.3675971E+000	1.901208820409244E-003
0.000000000000000E+000	1.3665730E+000	1.905077686839633E-003
0.000000000000000E+000	1.3654702E+000	1.908946225113338E-003
0.000000000000000E+000	1.3643672E+000	1.912814654045634E-003
0.000000000000000E+000	1.3633431E+000	1.916683411068385E-003
0.000000000000000E+000	1.3622009E+000	1.920551293293634E-003
0.000000000000000E+000	1.3611374E+000	1.924419831633567E-003
0.000000000000000E+000	1.3599951E+000	1.928288807339137E-003
0.000000000000000E+000	1.3589317E+000	1.932158001859982E-003
0.000000000000000E+000	1.3576318E+000	1.936993975506887E-003
0.000000000000000E+000	1.3564895E+000	1.940861857665909E-003
0.000000000000000E+000	1.3552291E+000	1.945697284605767E-003
0.000000000000000E+000	1.3541657E+000	1.949565713604290E-003
0.000000000000000E+000	1.3531022E+000	1.953434580034679E-003
0.000000000000000E+000	1.3519205E+000	1.957303555806477E-003
0.000000000000000E+000	1.3507389E+000	1.962138435906833E-003
0.000000000000000E+000	1.3493209E+000	1.966974081397056E-003
0.000000000000000E+000	1.3481393E+000	1.971810164385371E-003
0.000000000000000E+000	1.3469970E+000	1.975678812000486E-003
0.000000000000000E+000	1.3459336E+000	1.979547897113693E-003
0.000000000000000E+000	1.3449094E+000	1.983417091568310E-003
0.000000000000000E+000	1.3438853E+000	1.987284208205010E-003
0.000000000000000E+000	1.3427037E+000	1.991153621408674E-003
0.000000000000000E+000	1.3413645E+000	1.995989813738398E-003
0.000000000000000E+000	1.3403009E+000	1.999857695963646E-003
0.000000000000000E+000	1.3390012E+000	2.004694325725236E-003
0.000000000000000E+000	1.3378589E+000	2.008563082747988E-003
0.000000000000000E+000	1.3366379E+000	2.013398509555391E-003
0.000000000000000E+000	1.3356137E+000	2.017266610397232E-003
0.000000000000000E+000	1.3345896E+000	2.021134820646709E-003
0.000000000000000E+000	1.3334080E+000	2.025004343125554E-003
0.000000000000000E+000	1.3323445E+000	2.028872553375031E-003
0.000000000000000E+000	1.3310447E+000	2.033707980248662E-003
0.000000000000000E+000	1.3297843E+000	2.038543188439474E-003
0.000000000000000E+000	1.3287208E+000	2.042412054803635E-003
0.000000000000000E+000	1.3276179E+000	2.046280811892614E-003
0.000000000000000E+000	1.3262787E+000	2.051116894947157E-003
0.000000000000000E+000	1.3252546E+000	2.054985433287089E-003
0.000000000000000E+000	1.3240336E+000	2.059820094572172E-003
0.000000000000000E+000	1.3228519E+000	2.063688195414012E-003
0.000000000000000E+000	1.3215522E+000	2.068524169060918E-003
0.000000000000000E+000	1.3203704E+000	2.073359814683595E-003
0.000000000000000E+000	1.3191888E+000	2.077228024933072E-003
0.000000000000000E+000	1.3177708E+000	2.082062795559564E-003
0.000000000000000E+000	1.3164710E+000	2.086898222565650E-003
0.000000000000000E+000	1.3152894E+000	2.091733430756462E-003
0.000000000000000E+000	1.3142653E+000	2.095601969096395E-003
0.000000000000000E+000	1.3131623E+000	2.099470070004462E-003
0.000000000000000E+000	1.3120989E+000	2.103339920573764E-003
0.000000000000000E+000	1.3110749E+000	2.107208786937925E-003
0.000000000000000E+000	1.3100113E+000	2.111077215870221E-003
0.000000000000000E+000	1.3089478E+000	2.114945426119698E-003
0.000000000000000E+000	1.3079237E+000	2.118813636236720E-003
0.000000000000000E+000	1.3067421E+000	2.123648735019895E-003
0.000000000000000E+000	1.3056786E+000	2.127516945269372E-003
0.000000000000000E+000	1.3046151E+000	2.131384936769802E-003
0.000000000000000E+000	1.3035517E+000	2.135254131290647E-003
0.000000000000000E+000	1.3023700E+000	2.140090214278962E-003
0.000000000000000E+000	1.3012277E+000	2.143959189984533E-003
0.000000000000000E+000	1.3001642E+000	2.147827290760146E-003
0.000000000000000E+000	1.2988250E+000	2.152662826908959E-003
0.000000000000000E+000	1.2976433E+000	2.157497925625907E-003
0.000000000000000E+000	1.2963829E+000	2.162332587043444E-003
0.000000000000000E+000	1.2953589E+000	2.166201016041967E-003
0.000000000000000E+000	1.2943348E+000	2.170069991813765E-003
0.000000000000000E+000	1.2932713E+000	2.173938530087470E-003
0.000000000000000E+000	1.2919321E+000	2.178774285051557E-003
0.000000000000000E+000	1.2906716E+000	2.183608399563365E-003
0.000000000000000E+000	1.2895688E+000	2.187476500471432E-003
0.000000000000000E+000	1.2884265E+000	2.192312255435519E-003
0.000000000000000E+000	1.2873236E+000	2.196180465684996E-003
0.000000000000000E+000	1.2860632E+000	2.201015564335716E-003
0.000000000000000E+000	1.2850391E+000	2.204884321424695E-003
0.000000000000000E+000	1.2836999E+000	2.209720951252513E-003
0.000000000000000E+000	1.2824788E+000	2.214558456010288E-003
0.000000000000000E+000	1.2814153E+000	2.218425900737444E-003
0.000000000000000E+000	1.2802337E+000	2.223261655701531E-003
0.000000000000000E+000	1.2792096E+000	2.227129975358645E-003
0.000000000000000E+000	1.2781855E+000	2.230999607245127E-003
0.000000000000000E+000	1.2771614E+000	2.234867708153194E-003
0.000000000000000E+000	1.2758222E+000	2.239703791207737E-003
0.000000000000000E+000	1.2747982E+000	2.243572001523441E-003
0.000000000000000E+000	1.2736164E+000	2.248408084445529E-003
0.000000000000000E+000	1.2723167E+000	2.253243839343388E-003
0.000000000000000E+000	1.2712926E+000	2.257112159000502E-003
0.000000000000000E+000	1.2701108E+000	2.261947257783677E-003
0.000000000000000E+000	1.2690080E+000	2.265814811786015E-003
0.000000000000000E+000	1.2679839E+000	2.269683459401130E-003
0.000000000000000E+000	1.2669598E+000	2.273553419311841E-003
0.000000000000000E+000	1.2658963E+000	2.278389392958746E-003
0.000000000000000E+000	1.2648329E+000	2.282257931298679E-003
0.000000000000000E+000	1.2638087E+000	2.286125704116291E-003
0.000000000000000E+000	1.2626271E+000	2.290960693491829E-003
0.000000000000000E+000	1.2613667E+000	2.295797213978237E-003
0.000000000000000E+000	1.2603426E+000	2.299664877321984E-003
0.000000000000000E+000	1.2592397E+000	2.303532759481005E-003
0.000000000000000E+000	1.2580581E+000	2.308368842403093E-003
0.000000000000000E+000	1.2567189E+000	2.313205144074227E-003
0.000000000000000E+000	1.2555766E+000	2.318040352132584E-003
0.000000000000000E+000	1.2545525E+000	2.321908453040652E-003
0.000000000000000E+000	1.2533709E+000	2.326744973460832E-003
0.000000000000000E+000	1.2521104E+000	2.331581165790557E-003
0.000000000000000E+000	1.2510469E+000	2.335449157357215E-003
0.000000000000000E+000	1.2498653E+000	2.340285131004120E-003
0.000000000000000E+000	1.2485654E+000	2.345121323333845E-003
0.000000000000000E+000	1.2474232E+000	2.349955765936108E-003
0.000000000000000E+000	1.2462021E+000	2.354791739516787E-003
0.000000000000000E+000	1.2449024E+000	2.359628369344604E-003
0.000000000000000E+000	1.2437994E+000	2.364464780423375E-003
0.000000000000000E+000	1.2427753E+000	2.368333865536582E-003
0.000000000000000E+000	1.2415937E+000	2.373169401817850E-003
0.000000000000000E+000	1.2404908E+000	2.377037830750146E-003
0.000000000000000E+000	1.2392699E+000	2.381873366965187E-003
0.000000000000000E+000	1.2382063E+000	2.386708684497408E-003
0.000000000000000E+000	1.2371823E+000	2.390576566722657E-003
0.000000000000000E+000	1.2361581E+000	2.394444995654953E-003
0.000000000000000E+000	1.2348977E+000	2.399280641277630E-003
0.000000000000000E+000	1.2337948E+000	2.404116833739809E-003
0.000000000000000E+000	1.2327707E+000	2.407985918853017E-003
0.000000000000000E+000	1.2315891E+000	2.412822001973787E-003
0.000000000000000E+000	1.2303680E+000	2.417656553851232E-003
0.000000000000000E+000	1.2290682E+000	2.422490777770677E-003
0.000000000000000E+000	1.2279654E+000	2.427326532668537E-003
0.000000000000000E+000	1.2266655E+000	2.432162506315442E-003
0.000000000000000E+000	1.2254839E+000	2.436997605032390E-003
0.000000000000000E+000	1.2243022E+000	2.441833359996477E-003
0.000000000000000E+000	1.2232387E+000	2.446668896211517E-003
0.000000000000000E+000	1.2222146E+000	2.450537762575678E-003
0.000000000000000E+000	1.2211118E+000	2.455372751951217E-003
0.000000000000000E+000	1.2199695E+000	2.459240743451647E-003
0.000000000000000E+000	1.2188272E+000	2.464076170325278E-003
0.000000000000000E+000	1.2176850E+000	2.468911269042226E-003
0.000000000000000E+000	1.2165821E+000	2.472779807382159E-003
0.000000000000000E+000	1.2154793E+000	2.477615780962837E-003
0.000000000000000E+000	1.2142582E+000	2.482451535926924E-003
0.000000000000000E+000	1.2131947E+000	2.487287290891010E-003
0.000000000000000E+000	1.2121706E+000	2.491155719823307E-003
0.000000000000000E+000	1.2109890E+000	2.495990271700752E-003
0.000000000000000E+000	1.2099254E+000	2.500825370417700E-003
0.000000000000000E+000	1.2088619E+000	2.504693471325768E-003
0.000000000000000E+000	1.2076803E+000	2.509529663721719E-003
0.000000000000000E+000	1.2064199E+000	2.514364981187713E-003
0.000000000000000E+000	1.2053170E+000	2.519201064176029E-003
0.000000000000000E+000	1.2042929E+000	2.523069493174552E-003
0.000000000000000E+000	1.2032689E+000	2.527904373142453E-003
0.000000000000000E+000	1.2022053E+000	2.531772911482386E-003
0.000000000000000E+000	1.2011025E+000	2.536608885129292E-003
0.000000000000000E+000	1.1999602E+000	2.541444530619514E-003
0.000000000000000E+000	1.1987785E+000	2.546279848085508E-003
0.000000000000000E+000	1.1976362E+000	2.551116259230506E-003
0.000000000000000E+000	1.1963758E+000	2.555951248606044E-003
0.000000000000000E+000	1.1953124E+000	2.560786456664402E-003
0.000000000000000E+000	1.1940520E+000	2.565622102220852E-003
0.000000000000000E+000	1.1928703E+000	2.570458185209167E-003
0.000000000000000E+000	1.1918068E+000	2.575293174584705E-003
0.000000000000000E+000	1.1905857E+000	2.580128163960243E-003
0.000000000000000E+000	1.1894435E+000	2.584963700241511E-003
0.000000000000000E+000	1.1882619E+000	2.589799017707505E-003
0.000000000000000E+000	1.1870408E+000	2.594634772671592E-003
0.000000000000000E+000	1.1859380E+000	2.599472167955503E-003
0.000000000000000E+000	1.1848351E+000	2.604308469692864E-003
0.000000000000000E+000	1.1836535E+000	2.609142912228900E-003
0.000000000000000E+000	1.1825505E+000	2.613978885875806E-003
0.000000000000000E+000	1.1814871E+000	2.618814531498483E-003
0.000000000000000E+000	1.1803054E+000	2.623650942643481E-003
0.000000000000000E+000	1.1792026E+000	2.628486588199931E-003
0.000000000000000E+000	1.1779422E+000	2.633323108620112E-003
0.000000000000000E+000	1.1768392E+000	2.638159082267017E-003
0.000000000000000E+000	1.1757363E+000	2.642994946506286E-003
0.000000000000000E+000	1.1745154E+000	2.647832013699741E-003
0.000000000000000E+000	1.1732548E+000	2.653634657131299E-003
0.000000000000000E+000	1.1722308E+000	2.658469318482609E-003
0.000000000000000E+000	1.1710886E+000	2.663305073446696E-003
0.000000000000000E+000	1.1700644E+000	2.667173065013354E-003
0.000000000000000E+000	1.1690010E+000	2.672009148067896E-003
0.000000000000000E+000	1.1677405E+000	2.677810369796222E-003
0.000000000000000E+000	1.1665982E+000	2.682646999624039E-003
0.000000000000000E+000	1.1654166E+000	2.687483520110447E-003
0.000000000000000E+000	1.1643531E+000	2.692318290736938E-003
0.000000000000000E+000	1.1632502E+000	2.697154701749482E-003
0.000000000000000E+000	1.1622262E+000	2.701989035010336E-003
0.000000000000000E+000	1.1610839E+000	2.706824899315832E-003
0.000000000000000E+000	1.1599417E+000	2.711659341918096E-003
0.000000000000000E+000	1.1588781E+000	2.716494987540773E-003
0.000000000000000E+000	1.1578541E+000	2.721331070595316E-003
0.000000000000000E+000	1.1566724E+000	2.726167153583631E-003
0.000000000000000E+000	1.1554908E+000	2.731002689864899E-003
0.000000000000000E+000	1.1542697E+000	2.736805770662094E-003
0.000000000000000E+000	1.1532456E+000	2.741641744309000E-003
0.000000000000000E+000	1.1521033E+000	2.746476843092175E-003
0.000000000000000E+000	1.1510005E+000	2.751311395035848E-003
0.000000000000000E+000	1.1499369E+000	2.756147696706982E-003
0.000000000000000E+000	1.1489129E+000	2.760982686148748E-003
0.000000000000000E+000	1.1477706E+000	2.765818113022379E-003
0.000000000000000E+000	1.1467465E+000	2.770653649171192E-003
0.000000000000000E+000	1.1455255E+000	2.776455745829475E-003
0.000000000000000E+000	1.1444620E+000	2.781292156908246E-003
0.000000000000000E+000	1.1433985E+000	2.786127365099058E-003
0.000000000000000E+000	1.1423351E+000	2.790963119996917E-003
0.000000000000000E+000	1.1413109E+000	2.795800515280828E-003
0.000000000000000E+000	1.1401687E+000	2.800636051495869E-003
0.000000000000000E+000	1.1391052E+000	2.805470275282859E-003
0.000000000000000E+000	1.1380811E+000	2.810306139654582E-003
0.000000000000000E+000	1.1370569E+000	2.815141019754938E-003
0.000000000000000E+000	1.1357177E+000	2.820943991276952E-003
0.000000000000000E+000	1.1346543E+000	2.826747072074147E-003
0.000000000000000E+000	1.1335514E+000	2.831583701901964E-003
0.000000000000000E+000	1.1324486E+000	2.836418253911865E-003
0.000000000000000E+000	1.1312668E+000	2.842221444182925E-003
0.000000000000000E+000	1.1301246E+000	2.848023650248844E-003
0.000000000000000E+000	1.1290218E+000	2.852859514620568E-003
0.000000000000000E+000	1.1278795E+000	2.858661939435533E-003
0.000000000000000E+000	1.1268554E+000	2.863497913016212E-003
0.000000000000000E+000	1.1258312E+000	2.868333995938300E-003
0.000000000000000E+000	1.1248072E+000	2.873168766564791E-003
0.000000000000000E+000	1.1237043E+000	2.878972503476671E-003
0.000000000000000E+000	1.1226014E+000	2.883809242645898E-003
0.000000000000000E+000	1.1215379E+000	2.889612542192140E-003
0.000000000000000E+000	1.1203169E+000	2.895416169828837E-003
0.000000000000000E+000	1.1192929E+000	2.900252034068106E-003
0.000000000000000E+000	1.1181899E+000	2.906055661704804E-003
0.000000000000000E+000	1.1170083E+000	2.911859289275274E-003
